location_id,location_number,location_name,location_address,governorate,district,main_committee_id,police_department,total_voters
543,543,,,كفر الشيخ,مطوبس,,,195
544,544,,,كفر الشيخ,مطوبس,,,195
545,545,,,كفر الشيخ,مطوبس,,,195
546,546,,,كفر الشيخ,مطوبس,,,195
547,547,,,كفر الشيخ,مطوبس,,,194
548,548,,,كفر الشيخ,مطوبس,,,195
549,549,,,كفر الشيخ,مطوبس,,,195
550,550,,,كفر الشيخ,مطوبس,,,195
551,551,,,كفر الشيخ,مطوبس,,,195
552,552,,,كفر الشيخ,مطوبس,,,195
553,553,,,كفر الشيخ,مطوبس,,,195
554,554,,,كفر الشيخ,مطوبس,,,195
555,555,,,كفر الشيخ,مطوبس,,,195
556,556,,,كفر الشيخ,مطوبس,,,192
557,557,,,كفر الشيخ,مطوبس,,,195
558,558,,,كفر الشيخ,مطوبس,,,195
559,559,,,كفر الشيخ,مطوبس,,,195
560,560,,,كفر الشيخ,مطوبس,,,195
561,561,,,كفر الشيخ,مطوبس,,,20
562,562,جزيرة الفرس للتعليم الساسى,,كفر الشيخ,مطوبس,,,147
563,563,,,كفر الشيخ,مطوبس,,,195
564,564,,,كفر الشيخ,مطوبس,,,195
565,565,,,كفر الشيخ,مطوبس,,,194
566,566,,,كفر الشيخ,مطوبس,,,195
567,567,,,كفر الشيخ,مطوبس,,,195
568,568,,,كفر الشيخ,مطوبس,,,195
569,569,,,كفر الشيخ,مطوبس,,,195
570,570,,,كفر الشيخ,مطوبس,,,195
571,571,,,كفر الشيخ,مطوبس,,,194
572,572,,,كفر الشيخ,مطوبس,,,194
573,573,,,كفر الشيخ,مطوبس,,,194
574,574,,,كفر الشيخ,مطوبس,,,195
575,575,,,كفر الشيخ,مطوبس,,,194
576,576,,,كفر الشيخ,مطوبس,,,192
577,577,,,كفر الشيخ,مطوبس,,,195
578,578,,,كفر الشيخ,مطوبس,,,195
579,579,,,كفر الشيخ,مطوبس,,,194
580,580,,,كفر الشيخ,مطوبس,,,195
581,581,,,كفر الشيخ,مطوبس,,,195
582,582,,,كفر الشيخ,مطوبس,,,195
583,583,,,كفر الشيخ,مطوبس,,,195
584,584,,,كفر الشيخ,مطوبس,,,15
585,585,اليسرى البتدائية,,كفر الشيخ,مطوبس,,,148
586,586,,,كفر الشيخ,مطوبس,,,195
587,587,,,كفر الشيخ,مطوبس,,,195
588,588,,,كفر الشيخ,مطوبس,,,195
589,589,,,كفر الشيخ,مطوبس,,,195
590,590,,,كفر الشيخ,مطوبس,,,195
591,591,,,كفر الشيخ,مطوبس,,,195
592,592,,,كفر الشيخ,مطوبس,,,195
593,593,,,كفر الشيخ,مطوبس,,,195
594,594,,,كفر الشيخ,مطوبس,,,195
595,595,,,كفر الشيخ,مطوبس,,,195
596,596,,,كفر الشيخ,مطوبس,,,195
597,597,,,كفر الشيخ,مطوبس,,,193
598,598,,,كفر الشيخ,مطوبس,,,195
599,599,,,كفر الشيخ,مطوبس,,,194
600,600,,,كفر الشيخ,مطوبس,,,194
601,601,,,كفر الشيخ,مطوبس,,,195
602,602,,,كفر الشيخ,مطوبس,,,194
603,603,,,كفر الشيخ,مطوبس,,,195
604,604,,,كفر الشيخ,مطوبس,,,195
605,605,,,كفر الشيخ,مطوبس,,,195
606,606,,,كفر الشيخ,مطوبس,,,122
607,607,طلمبات زغلول البتدائية,,كفر الشيخ,مطوبس,,,148
608,608,,,كفر الشيخ,مطوبس,,,195
609,609,,,كفر الشيخ,مطوبس,,,195
610,610,,,كفر الشيخ,مطوبس,,,195
611,611,,,كفر الشيخ,مطوبس,,,195
612,612,,,كفر الشيخ,مطوبس,,,195
613,613,,,كفر الشيخ,مطوبس,,,195
614,614,,,كفر الشيخ,مطوبس,,,194
615,615,,,كفر الشيخ,مطوبس,,,195
616,616,,,كفر الشيخ,مطوبس,,,195
617,617,,,كفر الشيخ,مطوبس,,,195
618,618,,,كفر الشيخ,مطوبس,,,194
619,619,,,كفر الشيخ,مطوبس,,,194
620,620,,,كفر الشيخ,مطوبس,,,195
621,621,,,كفر الشيخ,مطوبس,,,195
622,622,,,كفر الشيخ,مطوبس,,,195
623,623,,,كفر الشيخ,مطوبس,,,195
624,624,,,كفر الشيخ,مطوبس,,,195
625,625,,,كفر الشيخ,مطوبس,,,195
626,626,,,كفر الشيخ,مطوبس,,,195
627,627,,,كفر الشيخ,مطوبس,,,195
628,628,,,كفر الشيخ,مطوبس,,,195
629,629,,,كفر الشيخ,مطوبس,,,195
630,630,,,كفر الشيخ,مطوبس,,,195
631,631,,,كفر الشيخ,مطوبس,,,195
632,632,,,كفر الشيخ,مطوبس,,,195
633,633,,,كفر الشيخ,مطوبس,,,195
634,634,,,كفر الشيخ,مطوبس,,,195
635,635,,,كفر الشيخ,مطوبس,,,195
636,636,,,كفر الشيخ,مطوبس,,,195
637,637,,,كفر الشيخ,مطوبس,,,193
638,638,,,كفر الشيخ,مطوبس,,,195
639,639,,,كفر الشيخ,مطوبس,,,195
640,640,,,كفر الشيخ,مطوبس,,,195
641,641,,,كفر الشيخ,مطوبس,,,195
642,642,,,كفر الشيخ,مطوبس,,,194
643,643,,,كفر الشيخ,مطوبس,,,195
644,644,,,كفر الشيخ,مطوبس,,,195
645,645,,,كفر الشيخ,مطوبس,,,194
646,646,,,كفر الشيخ,مطوبس,,,195
647,647,,,كفر الشيخ,مطوبس,,,194
648,648,,,كفر الشيخ,مطوبس,,,195
649,649,,,كفر الشيخ,مطوبس,,,195
650,650,,,كفر الشيخ,مطوبس,,,195
651,651,,,كفر الشيخ,مطوبس,,,195
652,652,,,كفر الشيخ,مطوبس,,,194
653,653,,,كفر الشيخ,مطوبس,,,141
654,654,عرب المحضر للتعليم الساسى,,كفر الشيخ,مطوبس,,,148
655,655,,,كفر الشيخ,مطوبس,,,195
656,656,,,كفر الشيخ,مطوبس,,,195
657,657,,,كفر الشيخ,مطوبس,,,195
658,658,,,كفر الشيخ,مطوبس,,,195
659,659,,,كفر الشيخ,مطوبس,,,195
660,660,,,كفر الشيخ,مطوبس,,,195
661,661,,,كفر الشيخ,مطوبس,,,194
662,662,,,كفر الشيخ,مطوبس,,,195
663,663,,,كفر الشيخ,مطوبس,,,195
664,664,,,كفر الشيخ,مطوبس,,,195
665,665,,,كفر الشيخ,مطوبس,,,195
666,666,,,كفر الشيخ,مطوبس,,,195
667,667,,,كفر الشيخ,مطوبس,,,195
668,668,,,كفر الشيخ,مطوبس,,,195
669,669,,,كفر الشيخ,مطوبس,,,195
670,670,,,كفر الشيخ,مطوبس,,,195
671,671,,,كفر الشيخ,مطوبس,,,195
672,672,,,كفر الشيخ,مطوبس,,,195
673,673,,,كفر الشيخ,مطوبس,,,194
674,674,,,كفر الشيخ,مطوبس,,,127
675,675,الجزيرة الخضراء الثانوية المشتركة,,كفر الشيخ,مطوبس,,,148
676,676,,,كفر الشيخ,مطوبس,,,195
677,677,,,كفر الشيخ,مطوبس,,,195
678,678,,,كفر الشيخ,مطوبس,,,195
679,679,,,كفر الشيخ,مطوبس,,,195
680,680,,,كفر الشيخ,مطوبس,,,195
681,681,,,كفر الشيخ,مطوبس,,,195
682,682,,,كفر الشيخ,مطوبس,,,195
683,683,,,كفر الشيخ,مطوبس,,,195
684,684,,,كفر الشيخ,مطوبس,,,195
685,685,,,كفر الشيخ,مطوبس,,,195
686,686,,,كفر الشيخ,مطوبس,,,195
687,687,,,كفر الشيخ,مطوبس,,,195
688,688,,,كفر الشيخ,مطوبس,,,195
689,689,,,كفر الشيخ,مطوبس,,,195
690,690,,,كفر الشيخ,مطوبس,,,195
691,691,,,كفر الشيخ,مطوبس,,,195
692,692,,,كفر الشيخ,مطوبس,,,195
693,693,,,كفر الشيخ,مطوبس,,,195
694,694,,,كفر الشيخ,مطوبس,,,195
695,695,,,كفر الشيخ,مطوبس,,,194
696,696,,,كفر الشيخ,مطوبس,,,195
697,697,,,كفر الشيخ,مطوبس,,,195
698,698,,,كفر الشيخ,مطوبس,,,195
699,699,,,كفر الشيخ,مطوبس,,,195
700,700,,,كفر الشيخ,مطوبس,,,195
701,701,,,كفر الشيخ,مطوبس,,,195
702,702,,,كفر الشيخ,مطوبس,,,195
703,703,,,كفر الشيخ,مطوبس,,,195
704,704,,,كفر الشيخ,مطوبس,,,195
705,705,,,كفر الشيخ,مطوبس,,,137
706,706,الجزيرة الخضراء الثانوية المشتركة,,كفر الشيخ,مطوبس,,,148
707,707,,,كفر الشيخ,مطوبس,,,195
708,708,,,كفر الشيخ,مطوبس,,,195
709,709,,,كفر الشيخ,مطوبس,,,195
710,710,,,كفر الشيخ,مطوبس,,,194
711,711,,,كفر الشيخ,مطوبس,,,195
712,712,,,كفر الشيخ,مطوبس,,,195
713,713,,,كفر الشيخ,مطوبس,,,195
714,714,,,كفر الشيخ,مطوبس,,,195
715,715,,,كفر الشيخ,مطوبس,,,195
716,716,,,كفر الشيخ,مطوبس,,,195
717,717,,,كفر الشيخ,مطوبس,,,194
718,718,,,كفر الشيخ,مطوبس,,,194
719,719,,,كفر الشيخ,مطوبس,,,195
720,720,,,كفر الشيخ,مطوبس,,,195
721,721,,,كفر الشيخ,مطوبس,,,195
722,722,,,كفر الشيخ,مطوبس,,,195
723,723,,,كفر الشيخ,مطوبس,,,195
724,724,,,كفر الشيخ,مطوبس,,,195
725,725,,,كفر الشيخ,مطوبس,,,194
726,726,,,كفر الشيخ,مطوبس,,,195
727,727,,,كفر الشيخ,مطوبس,,,195
728,728,,,كفر الشيخ,مطوبس,,,195
729,729,,,كفر الشيخ,مطوبس,,,195
730,730,,,كفر الشيخ,مطوبس,,,195
731,731,,,كفر الشيخ,مطوبس,,,195
732,732,,,كفر الشيخ,مطوبس,,,195
733,733,,,كفر الشيخ,مطوبس,,,168
734,734,الجزيرة الخضراء الثانوية التجارية,,كفر الشيخ,مطوبس,,,148
735,735,,,كفر الشيخ,مطوبس,,,195
736,736,,,كفر الشيخ,مطوبس,,,195
737,737,,,كفر الشيخ,مطوبس,,,195
738,738,,,كفر الشيخ,مطوبس,,,195
739,739,,,كفر الشيخ,مطوبس,,,195
740,740,,,كفر الشيخ,مطوبس,,,195
741,741,,,كفر الشيخ,مطوبس,,,195
742,742,,,كفر الشيخ,مطوبس,,,195
743,743,,,كفر الشيخ,مطوبس,,,194
744,744,,,كفر الشيخ,مطوبس,,,195
745,745,,,كفر الشيخ,مطوبس,,,193
746,746,,,كفر الشيخ,مطوبس,,,195
747,747,,,كفر الشيخ,مطوبس,,,194
748,748,,,كفر الشيخ,مطوبس,,,195
749,749,,,كفر الشيخ,مطوبس,,,195
750,750,,,كفر الشيخ,مطوبس,,,194
751,751,,,كفر الشيخ,مطوبس,,,195
752,752,,,كفر الشيخ,مطوبس,,,195
753,753,,,كفر الشيخ,مطوبس,,,195
754,754,,,كفر الشيخ,مطوبس,,,195
755,755,,,كفر الشيخ,مطوبس,,,195
756,756,,,كفر الشيخ,مطوبس,,,195
757,757,,,كفر الشيخ,مطوبس,,,136
758,758,الشهيد عبدالنبى نصار العدادية بنات,,كفر الشيخ,مطوبس,,,148
759,759,,,كفر الشيخ,مطوبس,,,195
760,760,,,كفر الشيخ,مطوبس,,,195
761,761,,,كفر الشيخ,مطوبس,,,195
762,762,,,كفر الشيخ,مطوبس,,,195
763,763,,,كفر الشيخ,مطوبس,,,195
764,764,,,كفر الشيخ,مطوبس,,,194
765,765,,,كفر الشيخ,مطوبس,,,195
766,766,,,كفر الشيخ,مطوبس,,,195
767,767,,,كفر الشيخ,مطوبس,,,195
768,768,,,كفر الشيخ,مطوبس,,,195
769,769,,,كفر الشيخ,مطوبس,,,195
770,770,,,كفر الشيخ,مطوبس,,,195
771,771,,,كفر الشيخ,مطوبس,,,195
772,772,,,كفر الشيخ,مطوبس,,,195
773,773,,,كفر الشيخ,مطوبس,,,195
774,774,,,كفر الشيخ,مطوبس,,,195
775,775,,,كفر الشيخ,مطوبس,,,195
776,776,,,كفر الشيخ,مطوبس,,,195
777,777,,,كفر الشيخ,مطوبس,,,195
778,778,,,كفر الشيخ,مطوبس,,,195
779,779,,,كفر الشيخ,مطوبس,,,195
780,780,,,كفر الشيخ,مطوبس,,,195
781,781,,,كفر الشيخ,مطوبس,,,195
782,782,,,كفر الشيخ,مطوبس,,,195
783,783,,,كفر الشيخ,مطوبس,,,195
784,784,,,كفر الشيخ,مطوبس,,,195
785,785,,,كفر الشيخ,مطوبس,,,195
786,786,,,كفر الشيخ,مطوبس,,,195
787,787,,,كفر الشيخ,مطوبس,,,195
788,788,,,كفر الشيخ,مطوبس,,,195
789,789,,,كفر الشيخ,مطوبس,,,194
790,790,,,كفر الشيخ,مطوبس,,,195
791,791,,,كفر الشيخ,مطوبس,,,195
792,792,,,كفر الشيخ,مطوبس,,,195
793,793,,,كفر الشيخ,مطوبس,,,195
794,794,,,كفر الشيخ,مطوبس,,,195
795,795,,,كفر الشيخ,مطوبس,,,195
796,796,,,كفر الشيخ,مطوبس,,,193
797,797,,,كفر الشيخ,مطوبس,,,195
798,798,,,كفر الشيخ,مطوبس,,,195
799,799,,,كفر الشيخ,مطوبس,,,194
800,800,,,كفر الشيخ,مطوبس,,,195
801,801,,,كفر الشيخ,مطوبس,,,194
802,802,,,كفر الشيخ,مطوبس,,,195
803,803,,,كفر الشيخ,مطوبس,,,195
804,804,,,كفر الشيخ,مطوبس,,,196
805,805,,,كفر الشيخ,مطوبس,,,194
806,806,,,كفر الشيخ,مطوبس,,,33
807,807,البصراط البتدائية,,كفر الشيخ,مطوبس,,,145
808,808,,,كفر الشيخ,مطوبس,,,195
809,809,,,كفر الشيخ,مطوبس,,,195
810,810,,,كفر الشيخ,مطوبس,,,194
811,811,,,كفر الشيخ,مطوبس,,,195
812,812,,,كفر الشيخ,مطوبس,,,195
813,813,,,كفر الشيخ,مطوبس,,,195
814,814,,,كفر الشيخ,مطوبس,,,195
815,815,,,كفر الشيخ,مطوبس,,,195
816,816,,,كفر الشيخ,مطوبس,,,195
817,817,,,كفر الشيخ,مطوبس,,,195
818,818,,,كفر الشيخ,مطوبس,,,194
819,819,,,كفر الشيخ,مطوبس,,,194
820,820,,,كفر الشيخ,مطوبس,,,194
821,821,,,كفر الشيخ,مطوبس,,,195
822,822,,,كفر الشيخ,مطوبس,,,195
823,823,,,كفر الشيخ,مطوبس,,,49
824,824,,,كفر الشيخ,مطوبس,,,148
825,825,,,كفر الشيخ,مطوبس,,,195
826,826,,,كفر الشيخ,مطوبس,,,195
827,827,,,كفر الشيخ,مطوبس,,,195
828,828,,,كفر الشيخ,مطوبس,,,195
829,829,,,كفر الشيخ,مطوبس,,,195
830,830,,,كفر الشيخ,مطوبس,,,194
831,831,,,كفر الشيخ,مطوبس,,,195
832,832,,,كفر الشيخ,مطوبس,,,195
833,833,,,كفر الشيخ,مطوبس,,,194
834,834,,,كفر الشيخ,مطوبس,,,194
835,835,,,كفر الشيخ,مطوبس,,,195
836,836,,,كفر الشيخ,مطوبس,,,195
837,837,,,كفر الشيخ,مطوبس,,,195
838,838,,,كفر الشيخ,مطوبس,,,195
839,839,,,كفر الشيخ,مطوبس,,,60
840,840,مطوبس البتدائية الجديدة,,كفر الشيخ,مطوبس,,,147
841,841,,,كفر الشيخ,مطوبس,,,195
842,842,,,كفر الشيخ,مطوبس,,,195
843,843,,,كفر الشيخ,مطوبس,,,195
844,844,,,كفر الشيخ,مطوبس,,,195
845,845,,,كفر الشيخ,مطوبس,,,195
846,846,,,كفر الشيخ,مطوبس,,,195
847,847,,,كفر الشيخ,مطوبس,,,195
848,848,,,كفر الشيخ,مطوبس,,,195
849,849,,,كفر الشيخ,مطوبس,,,195
850,850,,,كفر الشيخ,مطوبس,,,194
851,851,,,كفر الشيخ,مطوبس,,,195
852,852,,,كفر الشيخ,مطوبس,,,194
853,853,,,كفر الشيخ,مطوبس,,,194
854,854,,,كفر الشيخ,مطوبس,,,195
855,855,,,كفر الشيخ,مطوبس,,,195
856,856,,,كفر الشيخ,مطوبس,,,195
857,857,,,كفر الشيخ,مطوبس,,,194
858,858,,,كفر الشيخ,مطوبس,,,195
859,859,,,كفر الشيخ,مطوبس,,,195
860,860,,,كفر الشيخ,مطوبس,,,195
861,861,,,كفر الشيخ,مطوبس,,,195
862,862,,,كفر الشيخ,مطوبس,,,195
863,863,,,كفر الشيخ,مطوبس,,,195
864,864,,,كفر الشيخ,مطوبس,,,195
865,865,,,كفر الشيخ,مطوبس,,,194
866,866,,,كفر الشيخ,مطوبس,,,195
867,867,,,كفر الشيخ,مطوبس,,,195
868,868,,,كفر الشيخ,مطوبس,,,132
869,869,النجارين للتعليم الساسى,,كفر الشيخ,مطوبس,,,148
870,870,,,كفر الشيخ,مطوبس,,,195
871,871,,,كفر الشيخ,مطوبس,,,195
872,872,,,كفر الشيخ,مطوبس,,,195
873,873,,,كفر الشيخ,مطوبس,,,195
874,874,,,كفر الشيخ,مطوبس,,,195
875,875,,,كفر الشيخ,مطوبس,,,195
876,876,,,كفر الشيخ,مطوبس,,,194
877,877,,,كفر الشيخ,مطوبس,,,195
878,878,,,كفر الشيخ,مطوبس,,,195
879,879,,,كفر الشيخ,مطوبس,,,195
880,880,,,كفر الشيخ,مطوبس,,,194
881,881,,,كفر الشيخ,مطوبس,,,195
882,882,,,كفر الشيخ,مطوبس,,,195
883,883,,,كفر الشيخ,مطوبس,,,195
884,884,,,كفر الشيخ,مطوبس,,,195
885,885,,,كفر الشيخ,مطوبس,,,101
886,886,,,كفر الشيخ,مطوبس,,,148
887,887,,,كفر الشيخ,مطوبس,,,195
888,888,,,كفر الشيخ,مطوبس,,,195
889,889,,,كفر الشيخ,مطوبس,,,195
890,890,,,كفر الشيخ,مطوبس,,,195
891,891,,,كفر الشيخ,مطوبس,,,195
892,892,,,كفر الشيخ,مطوبس,,,195
893,893,,,كفر الشيخ,مطوبس,,,195
894,894,,,كفر الشيخ,مطوبس,,,195
895,895,,,كفر الشيخ,مطوبس,,,195
896,896,,,كفر الشيخ,مطوبس,,,194
897,897,,,كفر الشيخ,مطوبس,,,195
898,898,,,كفر الشيخ,مطوبس,,,195
899,899,,,كفر الشيخ,مطوبس,,,194
900,900,,,كفر الشيخ,مطوبس,,,195
901,901,,,كفر الشيخ,مطوبس,,,192
902,902,,,كفر الشيخ,مطوبس,,,194
903,903,,,كفر الشيخ,مطوبس,,,195
904,904,,,كفر الشيخ,مطوبس,,,195
905,905,,,كفر الشيخ,مطوبس,,,194
906,906,,,كفر الشيخ,مطوبس,,,195
907,907,,,كفر الشيخ,مطوبس,,,195
908,908,,,كفر الشيخ,مطوبس,,,195
909,909,,,كفر الشيخ,مطوبس,,,195
910,910,,,كفر الشيخ,مطوبس,,,195
911,911,,,كفر الشيخ,مطوبس,,,195
912,912,,,كفر الشيخ,مطوبس,,,195
913,913,,,كفر الشيخ,مطوبس,,,195
914,914,,,كفر الشيخ,مطوبس,,,195
915,915,,,كفر الشيخ,مطوبس,,,195
916,916,,,كفر الشيخ,مطوبس,,,195
917,917,,,كفر الشيخ,مطوبس,,,195
918,918,,,كفر الشيخ,مطوبس,,,195
919,919,,,كفر الشيخ,مطوبس,,,195
920,920,,,كفر الشيخ,مطوبس,,,195
921,921,,,كفر الشيخ,مطوبس,,,195
922,922,,,كفر الشيخ,مطوبس,,,195
923,923,,,كفر الشيخ,مطوبس,,,195
924,924,,,كفر الشيخ,مطوبس,,,194
925,925,,,كفر الشيخ,مطوبس,,,195
926,926,,,كفر الشيخ,مطوبس,,,195
927,927,,,كفر الشيخ,مطوبس,,,195
928,928,,,كفر الشيخ,مطوبس,,,195
929,929,,,كفر الشيخ,مطوبس,,,195
930,930,,,كفر الشيخ,مطوبس,,,194
931,931,,,كفر الشيخ,مطوبس,,,194
932,932,,,كفر الشيخ,مطوبس,,,195
933,933,,,كفر الشيخ,مطوبس,,,61
934,934,,,كفر الشيخ,مطوبس,,,148
935,935,,,كفر الشيخ,مطوبس,,,195
936,936,,,كفر الشيخ,مطوبس,,,195
937,937,,,كفر الشيخ,مطوبس,,,195
938,938,,,كفر الشيخ,مطوبس,,,195
939,939,,,كفر الشيخ,مطوبس,,,195
940,940,,,كفر الشيخ,مطوبس,,,195
941,941,,,كفر الشيخ,مطوبس,,,195
942,942,,,كفر الشيخ,مطوبس,,,195
943,943,,,كفر الشيخ,مطوبس,,,195
944,944,,,كفر الشيخ,مطوبس,,,195
945,945,,,كفر الشيخ,مطوبس,,,194
946,946,,,كفر الشيخ,مطوبس,,,195
947,947,,,كفر الشيخ,مطوبس,,,195
948,948,,,كفر الشيخ,مطوبس,,,195
949,949,,,كفر الشيخ,مطوبس,,,195
950,950,,,كفر الشيخ,مطوبس,,,194
951,951,,,كفر الشيخ,مطوبس,,,195
952,952,,,كفر الشيخ,مطوبس,,,195
953,953,,,كفر الشيخ,مطوبس,,,195
954,954,,,كفر الشيخ,مطوبس,,,195
955,955,,,كفر الشيخ,مطوبس,,,195
956,956,,,كفر الشيخ,مطوبس,,,194
957,957,,,كفر الشيخ,مطوبس,,,195
958,958,,,كفر الشيخ,مطوبس,,,195
959,959,,,كفر الشيخ,مطوبس,,,195
960,960,,,كفر الشيخ,مطوبس,,,195
961,961,,,كفر الشيخ,مطوبس,,,195
962,962,,,كفر الشيخ,مطوبس,,,195
963,963,,,كفر الشيخ,مطوبس,,,195
964,964,,,كفر الشيخ,مطوبس,,,195
965,965,,,كفر الشيخ,مطوبس,,,195
966,966,,,كفر الشيخ,مطوبس,,,195
967,967,,,كفر الشيخ,مطوبس,,,195
968,968,,,كفر الشيخ,مطوبس,,,195
969,969,,,كفر الشيخ,مطوبس,,,194
970,970,,,كفر الشيخ,مطوبس,,,195
971,971,,,كفر الشيخ,مطوبس,,,195
972,972,,,كفر الشيخ,مطوبس,,,195
973,973,,,كفر الشيخ,مطوبس,,,194
974,974,,,كفر الشيخ,مطوبس,,,195
975,975,,,كفر الشيخ,مطوبس,,,195
976,976,,,كفر الشيخ,مطوبس,,,195
977,977,,,كفر الشيخ,مطوبس,,,195
978,978,,,كفر الشيخ,مطوبس,,,194
979,979,,,كفر الشيخ,مطوبس,,,63
980,980,مطوبس الثانوية بنات,,كفر الشيخ,مطوبس,,,147
981,981,,,كفر الشيخ,مطوبس,,,195
982,982,,,كفر الشيخ,مطوبس,,,194
983,983,,,كفر الشيخ,مطوبس,,,194
984,984,,,كفر الشيخ,مطوبس,,,195
985,985,,,كفر الشيخ,مطوبس,,,195
986,986,,,كفر الشيخ,مطوبس,,,195
987,987,,,كفر الشيخ,مطوبس,,,195
988,988,,,كفر الشيخ,مطوبس,,,193
989,989,,,كفر الشيخ,مطوبس,,,195
990,990,,,كفر الشيخ,مطوبس,,,195
991,991,,,كفر الشيخ,مطوبس,,,195
992,992,,,كفر الشيخ,مطوبس,,,194
993,993,,,كفر الشيخ,مطوبس,,,195
994,994,,,كفر الشيخ,مطوبس,,,195
995,995,,,كفر الشيخ,مطوبس,,,194
996,996,,,كفر الشيخ,مطوبس,,,195
997,997,,,كفر الشيخ,مطوبس,,,194
998,998,,,كفر الشيخ,مطوبس,,,195
999,999,,,كفر الشيخ,مطوبس,,,195
1000,1000,,,كفر الشيخ,مطوبس,,,195
1001,1001,,,كفر الشيخ,مطوبس,,,194
1002,1002,,,كفر الشيخ,مطوبس,,,195
1003,1003,,,كفر الشيخ,مطوبس,,,195
1004,1004,,,كفر الشيخ,مطوبس,,,194
1005,1005,,,كفر الشيخ,مطوبس,,,194
1006,1006,,,كفر الشيخ,مطوبس,,,151
1007,1007,عزبة الشاعر للتعليم الساسى,,كفر الشيخ,مطوبس,,,147
1008,1008,,,كفر الشيخ,مطوبس,,,195
1009,1009,,,كفر الشيخ,مطوبس,,,195
1010,1010,,,كفر الشيخ,مطوبس,,,195
1011,1011,,,كفر الشيخ,مطوبس,,,195
1012,1012,,,كفر الشيخ,مطوبس,,,195
1013,1013,,,كفر الشيخ,مطوبس,,,195
1014,1014,,,كفر الشيخ,مطوبس,,,194
1015,1015,,,كفر الشيخ,مطوبس,,,195
1016,1016,,,كفر الشيخ,مطوبس,,,195
1017,1017,,,كفر الشيخ,مطوبس,,,195
1018,1018,,,كفر الشيخ,مطوبس,,,195
1019,1019,,,كفر الشيخ,مطوبس,,,194
1020,1020,,,كفر الشيخ,مطوبس,,,196
1021,1021,,,كفر الشيخ,مطوبس,,,158
